ebay_url,item_details_url,ebay_seller_url,ebay_title,ebay_item_number,ebay_product_condition,ebay_price,ebay_seller,ebay_upc,ebay_mpn,ebay_brand
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/ROOM-ESSENTIALS-23-PC-DINNERWARE-SET-EXTRAS-MUGS-AND-SHOT-GLASS-GREAT-COND-FSP/254192369040?hash=item3b2f0bbd90:g:fXIAAOSwC6hawVEM,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,ROOM ESSENTIALS 23-PC DINNERWARE SET & EXTRAS MUGS AND SHOT GLASS GREAT COND FSP,254192369040,Used,"INR 3,392.87(including shipping)",waverlyhills1,DOES NOT APPLY,Does not apply,Room Essentials AND OTHER ITEMS
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/General-Tools-TELESCOPING-Magnetic-Pickup-Hi-PWR-NEW-BULK-PACKAGED-EXTENDS-25/312539093975?hash=item48c4c81bd7:g:t7cAAOSwGYVW8fTl,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"General Tools TELESCOPING  Magnetic Pickup Hi PWR NEW BULK PACKAGED-EXTENDS 25""",312539093975,New,"INR 1,345.95(including shipping)",waverlyhills1,DOES NOT APPLY,UNKNOWN,General Tools
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/Progressive-International-12-75-Basting-Brush-FREE-SHIPPING-NEW-IN-PACKAGE/254180992778?hash=item3b2e5e270a:g:rYoAAOxyGlVSabzL,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"Progressive International 12.75"" Basting Brush-FREE SHIPPING-NEW IN PACKAGE!!!!!",254180992778,New,"INR 1,055.35(including shipping)",waverlyhills1,078915017765,GT-3133,Progressive International
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/DEWALT-DWE4012-7-Amp-4-5-in-Small-Angle-Grinder-W-Paddle-Switch-F-PRI-SHIP-NISB/254173662751?hash=item3b2dee4e1f:g:iPsAAOSw1blZmOxd,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,DEWALT DWE4012 7 Amp 4.5 in. Small Angle Grinder W/Paddle Switch F/PRI-SHIP NISB,254173662751,New,"INR 5,554.61(including shipping)",waverlyhills1,885911351638,DWE4012,Dewalt
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/Tonka-Fire-Department-Truck-01-Rescue-Force-Electronic-2010-Hasbro-Red-Toy-Rare/312549897798?hash=item48c56cf646:g:JCwAAOSwFyhZ7pYk,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,Tonka Fire Department Truck 01 Rescue Force Electronic 2010 Hasbro Red Toy Rare,312549897798,Used,"INR 2,472.89(including shipping)",waverlyhills1,DOES NOT APPLY,04953,Tonka
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/RICHIE-Yellow-Jacket-42001-Series-41-Manifold-Only-R-22-404A-410A-FREE-SHIP-NISP/254440374970?hash=item3b3dd402ba:g:yS4AAOSwy6dd5HOm,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,RICHIE Yellow Jacket 42001 Series 41 Manifold Only R-22/404A/410A-FREE SHIP NISP,254440374970,New,"INR 4,528.32(including shipping)",waverlyhills1,686800420011,42001,YELLOW JACKET
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/LEVIS-505-36X29-REGULAR-FIT-LIGHT-STONE-WASH-JEANS-GREAT-CONDITION-FREE-SHIP/312754113703?hash=item48d1990ca7:g:e7cAAOSwrpNdbchq,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"LEVI'S 505 36X29 REGULAR FIT LIGHT STONE-WASH JEANS, GREAT CONDITION FREE SHIP!!",312754113703,Pre-owned,"INR 1,693.25(including shipping)",waverlyhills1,DOES NOT APPLY,N/A,Levi's
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/Lenox-23932-9-in-1-All-In-One-Screwdriver-Nut-Driver-BRAND-NEW-FREE-SHIPPING/311633445460?hash=item488ecd0254:g:pL0AAOSwFGNWSR~w,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,Lenox 23932 9-in-1 All-In-One Screwdriver/Nut Driver-BRAND NEW FREE SHIPPING!!!!,311633445460,New,INR 917.15(including shipping),waverlyhills1,082472239324,23932,Lenox
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/Orda-Math-Bingo-Addition-Subtraction-BRAND-NEW-SEALED-FREE-FAST-SHIPPING-RARE/254199222907?hash=item3b2f74527b:g:S20AAOSwOdpX0iEO,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,Orda Math Bingo Addition & Subtraction-BRAND NEW SEALED FREE FAST SHIPPING-RARE!,254199222907,New,"INR 4,797.65(including shipping)",waverlyhills1,727565020150,2015,"ORDA INDUSTRIES, LTD."
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/COLUMBIA-SPORTSWEAR-LADIES-PINK-JACKET-SL5306-635-FREE-SHIP-NEW-W-TAGS-MICROTEMP/312549897793?hash=item48c56cf641:g:f~0AAOSwWLFZojV8,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,COLUMBIA SPORTSWEAR LADIES PINK/JACKET SL5306-635 FREE SHIP NEW W/TAGS MICROTEMP,312549897793,New without tags,"INR 3,819.55(including shipping)",waverlyhills1,824648044536, - - - ,COLUMBIA SPORTSWEAR
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/LEVIS-550-40X30-RELAXED-FIT-LIGHT-STONE-WASH-JEANS-GREAT-CONDITION-FREE-SHIP/312754049456?hash=item48d19811b0:g:Y-8AAOSwzStdbbpD,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"LEVI'S 550 40X30 RELAXED FIT LIGHT STONE-WASH JEANS, GREAT CONDITION FREE SHIP!!",312754049456,Pre-owned,"INR 1,691.12(including shipping)",waverlyhills1,DOES NOT APPLY,N/A,Levi's
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/Milwaukee-2721-20-M18-FUEL-LITH-ION-Brushless-Sawzall-Reciprocating-SAW-NISB/253264349184?hash=item3af7bb4800:g:nzMAAOSwbtNaOvHY,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,Milwaukee 2721-20 M18 FUEL LITH-ION Brushless/Sawzall Reciprocating SAW NISB!!!,253264349184,New,"INR 14,173.93(including shipping)",waverlyhills1,045242493197,2721-20,Milwaukee
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/Heavy-Duty-15-inch-Allied-Adjustable-Wrench-Excellent-Working-Condition/312549897758?hash=item48c56cf61e:g:AFAAAOxyEHxRIY1a,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,Heavy Duty 15 inch Allied Adjustable  Wrench Excellent Working Condition,312549897758,Used,"INR 1,330.36(including shipping)",waverlyhills1, - - - ,80131,Allied
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/WISS-A11L-TINNER-SNIP-10-INCH-BRAND-NEW-IN-PACK-FREE-FAST-PRIORITY-SHIPPING/254180992723?hash=item3b2e5e26d3:g:Sk8AAOSwtuBa5mxT,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"WISS A11L TINNER SNIP, 10 INCH BRAND NEW IN PACK FREE FAST PRIORITY SHIPPING!!!!",254180992723,New,"INR 2,124.18(including shipping)",waverlyhills1,037103188007,A11L,WISS
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/LEVIS-Mens-Signature-36X29-Regular-Fit-Jeans-Levi-Strauss-Co-FREE-SHIP-GREAT/312549897790?hash=item48c56cf63e:g:gDcAAOSwEo1cc2pB,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"LEVI'S Mens Signature 36X29 Regular Fit Jeans Levi Strauss & Co, FREE SHIP GREAT",312549897790,Pre-owned,"INR 1,693.25(including shipping)",waverlyhills1,DOES NOT APPLY, - - - ,Levi's
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/40TH-ANNIVERSARY-OF-WOODSTOCK-ULTIMATE-EDITION-LOW-SN-FREE-PRI-SHIPPING-NIB/254192369027?hash=item3b2f0bbd83:g:TvUAAOxyLm9TDVOB,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"40TH ANNIVERSARY OF WOODSTOCK - ULTIMATE  EDITION-LOW SN, FREE-PRI SHIPPING-NIB!",254192369027,Very Good,"INR 4,178.18(including shipping)",waverlyhills1, - - - , - - - , - - - 
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/MILWAUKEE-48-22-2761C-11-in-1-Screwdriver-W-Square-Bits-Box-Cutter-NISP-F-SHIP/254153678454?hash=item3b2cbd5e76:g:A2MAAOSwHu9cgGXe,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,MILWAUKEE 48-22-2761C 11-in-1 Screwdriver W/Square Bits & Box Cutter-NISP F/SHIP,254153678454,New,"INR 1,274.36(including shipping)",waverlyhills1,045242546824,48-22-2761C,Milwaukee
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/MILWAUKEE-GENUINE-42-44-0225-AUXILIARY-INPUT-CABLE-F-SHIP-NEW-BULK-PACKAGED/312564362020?hash=item48c649ab24:g:9rYAAOSwXeJXf9x6,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"MILWAUKEE,  GENUINE 42-44-0225, AUXILIARY INPUT CABLE-F/SHIP NEW BULK PACKAGED!!",312564362020,New,INR 565.60(including shipping),waverlyhills1,045242208340,42-44-0225,Milwaukee
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/Southwire-SCP9D-9-High-Leverage-Side-Cutting-Pliers-W-Dipped-Handles-NISP-F-SHP/312336101538?hash=item48b8aeb0a2:g:KR0AAOSwM5tb-dSP,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"Southwire SCP9D 9"" High-Leverage Side Cutting Pliers W/Dipped Handles-NISP F/SHP",312336101538,New,"INR 2,124.18(including shipping)",waverlyhills1,032886911149,Does Not Apply,Southwire
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/Mueller-AC17868-Cyclemaster-Ball-Valve-2-1-8-Ball-Valve-Assembly-New-In-Box-FSP/312006203484?hash=item48a504d85c:g:sBgAAOSw3WxaEPD7,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"Mueller AC17868 Cyclemaster Ball Valve 2-1/8"" Ball Valve Assembly New In Box-FSP",312006203484,New,"INR 17,498.76(including shipping)",waverlyhills1,DOES NOT APPLY,AC17868,Mueller
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/MILWAUKEE-1675-6-GENUINE-ACCESSORY-KIT-SIDE-HANDLE-CHUCK-KEY-HOLDER-F-SHIP-NWOB/311834435044?hash=item489ac7dde4:g:u0cAAOSwdGFY2c-C,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,MILWAUKEE 1675-6 GENUINE ACCESSORY KIT-SIDE HANDLE/CHUCK KEY&HOLDER-F/SHIP NWOB!,311834435044,New,"INR 2,685.52(including shipping)",waverlyhills1,DOES NOT APPLY,1675-6-plus,Milwaukee
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/Raptor-Tools-RAP18009-Professional-Grade-1-7-8-Adjustable-Wrench-FREE-SHIP-NISP/312539093982?hash=item48c4c81bde:g:VBkAAOSwGvhUKd6f,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"Raptor Tools RAP18009 Professional Grade 1-7/8"" Adjustable Wrench-FREE SHIP NISP",312539093982,New,"INR 3,471.54(including shipping)",waverlyhills1,781889143810,RAP18009,Raptor Tools
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/Milwaukee-48-32-4305-Shockwave-3-Magnetic-Bit-Tip-Holder-10-Pack-NISP-BULK-F-SH/311959045138?hash=item48a2354412:g:HakAAOSwZOVZuJZ9,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"Milwaukee 48-32-4305 Shockwave 3"" Magnetic Bit Tip Holder 10 Pack NISP-BULK-F/SH",311959045138,New,"INR 4,861.44(including shipping)",waverlyhills1,10045242213877,48-32-4505,Milwaukee
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/CALLAWAY-GOLF-3-BUTTON-Cotton-Pullover-Long-Sleeve-Golf-Shirt-Mens-LARGE-GREAT/312564481659?hash=item48c64b7e7b:g:jrsAAOSwC1hcqo0R,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,CALLAWAY GOLF 3 BUTTON Cotton Pullover Long Sleeve Golf Shirt Men's LARGE GREAT!,312564481659,Pre-owned,"INR 1,976.75(including shipping)",waverlyhills1,DOES NOT APPLY,Does Not Apply,CALLAWAY GOLF
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/BLACK-DECKER-BDCMTTS-MATRIX-Trim-Saw-Attachment-NEW-SEALED-PACK-FREE-SHIPPING/254176129089?hash=item3b2e13f041:g:TgwAAOSw6JZcl-XQ,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"BLACK+DECKER BDCMTTS MATRIX Trim Saw Attachment-NEW SEALED PACK, FREE SHIPPING!",254176129089,New,"INR 2,969.03(including shipping)",waverlyhills1,885911288583,BDCMTTS,Black Decker
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/FNW-FNWX485AF-1-200PSI-Brass-Full-Port-Push-Fit-Ball-Valve-Water-Air-NISP-FSP/254180992765?hash=item3b2e5e26fd:g:PewAAOSwRTVaZS-P,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"FNW, FNWX485AF  1"" 200PSI Brass Full Port Push-Fit Ball Valve-Water/Air NISP FSP",254180992765,New,"INR 4,464.53(including shipping)",waverlyhills1,781889292938,FNWX485AF,"PL Sourcing Inc, FNW"
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/Mold-Monster-Sport-Mold-Odor-Control-Pump-Spray-10oz-77700-F-SHIP-NEW-SEALED/253264674626?hash=item3af7c03f42:g:jt0AAOSwMa9dWFCL,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,Mold Monster Sport Mold & Odor Control Pump Spray-10oz # 77700 F/SHIP NEW SEALED,253264674626,New,"INR 1,126.23(including shipping)",waverlyhills1,846351077717,77700,"MOLD MONSTER PRODUCTS, INC."
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/Raptor-Tools-RAP11418-Professional-Grade-18-Long-ALUMINUM-PIPE-WRENCH-NEW-FSHP/312207651649?hash=item48b106b341:g:7EkAAOSwvAhbZkg6,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"Raptor Tools RAP11418 Professional Grade 18"" Long, ALUMINUM PIPE WRENCH NEW FSHP",312207651649,New,"INR 3,640.94(including shipping)",waverlyhills1,781889239728,RAP11418,RAPTOR
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/Rock-N-Run-RNR-Designer-Regular-Fit-Dark-Denim-Blue-Jeans-Mens-Size-34X34-NWOTAG/312539094012?hash=item48c4c81bfc:g:Bf4AAOSwCtJaV8lO,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,Rock N Run RNR Designer Regular Fit Dark Denim Blue Jeans Mens Size 34X34 NWOTAG,312539094012,New without tags,"INR 1,551.49(including shipping)",waverlyhills1,DOES NOT APPLY, - - - ,Rock N Run
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/DISNEY-PARKS-MINNIE-MOUSE-14-STUFFED-PLUSH-DOLL-FREE-SHIP-EXCELLENT-CONDITION/254199222915?hash=item3b2f745283:g:~3QAAOSwAPlXgbwX,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"DISNEY PARKS MINNIE MOUSE 14"" STUFFED PLUSH DOLL FREE SHIP EXCELLENT CONDITION!!",254199222915,Used,"INR 1,126.23(including shipping)",waverlyhills1,DOES NOT APPLY, - - - ,Disney
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/MAG-BIT-303DLX-2416-MAG-303DLX-HD-SHIPHD-AUGER-BIT-Carbon-Steel-1-1-2-X-18-NIP/254192369062?hash=item3b2f0bbda6:g:gDgAAOxyf~hRyuja,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,MAG-BIT 303DLX-2416 MAG 303DLX/HD SHIPHD AUGER BIT Carbon Steel 1-1/2 X 18-NIP!!,254192369062,New,"INR 5,669.43(including shipping)",waverlyhills1,722170-30315,MAG303DLX.2416,Mag-Bit
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/MAKITA-CX200RB-18V-Sub-Compact-LXT-Brushless-LITH-ION-2-PC-KIT-NISB-2017-F-SHP/254169246097?hash=item3b2daae991:g:YOwAAOSw4PRarZdV,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"MAKITA CX200RB, 18V Sub-Compact LXT Brushless LITH-ION 2 PC KIT, NISB 2017 F/SHP",254169246097,New,"INR 16,214.47(including shipping)",waverlyhills1,0088381827751,XT269R,Makita
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/Milwaukee-6117-30-5-13-Amp-Small-Angle-Grinder-Paddle-Lock-On-FREE-SHIP-NISB/312571137151?hash=item48c6b10c7f:g:3p8AAOSwHDdcYONw,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"Milwaukee 6117-30 5"" 13 Amp Small Angle Grinder(Paddle, Lock-On) FREE SHIP NISB",312571137151,New,"INR 9,851.16(including shipping)",waverlyhills1,045242241392,6117-30,Milwaukee
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/Wypall-91371-Cleaning-Wipes-9-1-2-x-12-75-Wipes-FACTORY-SEALED-FREE-SHIP/254189054118?hash=item3b2ed928a6:g:OqcAAOSwwAdbCvSZ,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"Wypall 91371 Cleaning Wipes, 9-1/2"" x 12"", 75 Wipes, FACTORY SEALED FREE SHIP!!!",254189054118,New,"INR 1,764.12(including shipping)",waverlyhills1,036000913712,91371,WYPALL
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/Ridgid-48482-T-250-5-Piece-Tool-Kit-FREE-SHIPPING-BRAND-NEW-IN-SEALED-PACKAGE/254461303465?hash=item3b3f135aa9:g:owYAAOSwkedeAC70,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"Ridgid 48482 T-250 5-Piece Tool Kit, FREE SHIPPING, BRAND NEW IN SEALED PACKAGE!",254461303465,New,"INR 4,032.18(including shipping)",waverlyhills1,095691484826,48482,RIDGID
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/MODERN-ANTIQUE-BRASS-MESH-DROP-LIGHT-24-LONG-SHADE-20X8-GREAT-PRE-OWNED-CND-FS/312549897779?hash=item48c56cf633:g:pmAAAOSwJRZaZnBL,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"MODERN ANTIQUE BRASS MESH DROP LIGHT 24"" LONG- SHADE=20X8 GREAT PRE-OWNED CND FS",312549897779,Used,"INR 11,974.63(including shipping)",waverlyhills1,DOES NOT APPLY,PENDANT,UNKNOWN
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/Calvin-Klein-CK-1-4-Zip-Cotton-Pullover-Long-Sleeve-Golf-Shirt-Mens-MED-GREAT/254192525152?hash=item3b2f0e1f60:g:jqQAAOSwfGxcqoVD,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"Calvin Klein CK 1/4 Zip Cotton Pullover Long Sleeve Golf Shirt Men's MED, GREAT!",254192525152,Pre-owned,"INR 2,118.51(including shipping)",waverlyhills1,DOES NOT APPLY,Does Not Apply,Calvin Klein
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/DEWALT-DW4899-16-Piece-Bi-Metal-Reciprocating-Saw-Blade-Set-FREE-PRI-SHIP-NISP/253413459532?hash=item3b009e864c:g:1wsAAOSwZ~ha0jmX,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,DEWALT DW4899 16-Piece Bi-Metal Reciprocating Saw Blade Set FREE PRI-SHIP NISP!!,253413459532,New,"INR 2,053.30(including shipping)",waverlyhills1,885911071666,DW4899,DEWALT
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/MODERN-ANTIQUE-BRASS-MESH-DROP-LIGHTS-2-29-5-LONG-SHADE-7-5X8-GREAT-PRE-OWNED/254180992749?hash=item3b2e5e26ed:g:v9sAAOSwhiZaZTzQ,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"MODERN ANTIQUE BRASS MESH DROP LIGHTS (2) 29.5"" LONG SHADE=7.5X8 GREAT PRE-OWNED",254180992749,Used,"INR 10,623.72(including shipping)",waverlyhills1,DOES NOT APPLY,PENDANTS,UNKNOWN
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/CARRIER-TOTALINE-P257-E5461-P-S-C-DIRECT-DRIVE-BLOWER-FREE-SHIP-NEW-SEALED-BOX/254192369093?hash=item3b2f0bbdc5:g:6GEAAOSwLN5WkcFq,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,CARRIER-TOTALINE P257-E5461  P.S.C.DIRECT DRIVE BLOWER FREE SHIP NEW SEALED BOX,254192369093,New,"INR 10,219.72(including shipping)",waverlyhills1,00662442322975,P257-E5461,CARRIER TOTALINE
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/LEVIS-505-36X30-REGULAR-FIT-MEDIUM-STONE-WASH-JEANS-GREAT-CONDITION-FREE-SHIP/312544538263?hash=item48c51b2e97:g:QdsAAOSwdC5ccyzP,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"LEVI'S 505 36X30 REGULAR FIT MEDIUM STONE-WASH JEANS, GREAT CONDITION FREE SHIP!",312544538263,Pre-owned,"INR 1,764.12(including shipping)",waverlyhills1,DOES NOT APPLY,N/A,Levi's
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/GBC-2000816-GREEN-8-5-x-11-Regency-Covers-90pk-FREE-SHIP-NEW-SEALED-BOX/312549897789?hash=item48c56cf63d:g:wnUAAOSwHMJYE-h0,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"GBC-2000816- GREEN 8.5"" x 11"" Regency Covers (90pk) FREE SHIP, NEW SEALED BOX!!!",312549897789,New,"INR 3,344.67(including shipping)",waverlyhills1,033816040168,2000816,GBC
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/CHANNELLOCK-38181-3-8-Drive-Socket-Set-SAE-18pcs-FREE-SHIP-NEW-SEALED-BOX/312761257990?hash=item48d2061006:g:jI4AAOSw-tlddUmo,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"CHANNELLOCK 38181 3/8"" Drive Socket Set, SAE, 18pcs  FREE SHIP NEW SEALED BOX !",312761257990,New,"INR 3,394.29(including shipping)",waverlyhills1,025582830876,38181,Channellock
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/DISNEY-SOFIA-THE-FIRST-No-Show-Socks-IN-Collectable-Tin-Sz-6TO-8-1-2-3Pair-F-SHP/254192369077?hash=item3b2f0bbdb5:g:tAcAAOSwqu9Uzstm,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"DISNEY SOFIA THE FIRST No Show Socks IN Collectable Tin Sz 6TO 8-1/2 3Pair,F/SHP",254192369077,New with tags,INR 984.48(including shipping),waverlyhills1,Does not apply, - - - ,Disney
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/CARRIER-Power-Plug-Kit-KFAPP0125PLG-FOR-HVAC-APPLICATIONS-FREE-FAST-SHIP-NEW/312571137176?hash=item48c6b10c98:g:3voAAOSwFqNZOfsW,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,CARRIER Power Plug Kit KFAPP0125PLG FOR HVAC APPLICATIONS-FREE FAST SHIP NEW!!!!,312571137176,New,INR 750.58(including shipping),waverlyhills1,DOES NOT APPLY,KFAPP0125PLG,Carrier
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/AO-SMITH-FSE1058SF-Bearing-Condenser-Motor-1-2-HP-825-RPM-825V-2-5-A-FSHP-NISB/311526682083?hash=item48886fede3:g:jdsAAOSwCypWmF8E,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"AO SMITH FSE1058SF Bearing Condenser Motor-1/2 HP, 825 RPM, 825V/2.5 A FSHP NISB",311526682083,New,"INR 15,585.09(including shipping)",waverlyhills1,786674021564,FSE1058SF,A.O.SMITH
https://www.ebay.com/sch/waverlyhills1/m.html?_nkw=&_armrs=1&_from=,https://www.ebay.com/itm/Hilti-SF120-A-1-2-Drill-Battery-Charger-Used-FREE-SHIPPING-HILTI-TECH-REFURB/254192369052?hash=item3b2f0bbd9c:g:1d0AAOxyOlhSxMTE,https://www.ebay.com/usr/waverlyhills1?_trksid=p2047675.l2559,"Hilti SF120-A 1/2"" Drill &Battery&Charger - Used-FREE SHIPPING HILTI TECH REFURB",254192369052,Seller refurbished,"INR 13,458.79(including shipping)",waverlyhills1,DOES NOT APPLY,"SF120-A, SBP12, SBC12H",Hilti
